Lasso,ElasticNet,Decision Tree,RandomForest,GradientBoostingRegressor,XGBoost
{'alpha': 0.001},"{'l1_ratio': 1.0, 'alpha': 0.001}","{'min_samples_split': 50, 'min_samples_leaf': 5, 'max_depth': 15}","{'random_state': 42, 'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_depth': 15}","{'random_state': 42, 'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_depth': 15, 'learning_rate': 0.1}","{'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.1, 'gamma': 0.2}"
0.24265756558198995,0.24265756558198995,0.3293381460980604,0.4090665917314816,0.4933783041858916,0.48144286917306084
0.27157902698079095,0.27157902698079095,0.3510001238274426,0.46608193437447654,0.5459597220775554,0.5290801066751041
220.50507233702865,220.50507233702865,154.35505678860784,123.37685071940308,35.75227167973967,18.417281926964296
196.93975541278934,196.93975541278934,175.46704668123752,144.35291836659857,122.75673627431797,127.32039856844725
1.5400660037994385,5.5953896045684814,15.603014707565308,1049.5562193393707,2871.299554824829,847.1959364414215
